,NADH,cell_index,celltype,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,Label_Count,Group
4310,neurons-046,97,cyto,360.9444444,492.6060556,2625.751481,74.88301667,1.095022241,56.83333333,202.861,2065.753519,87.19257222,12.80742852,1.001265167,0.853441644,1023.004617,437.3951479,98.85522417,49.30163529,334.8170297,3.546386651,0.128333143,11.69220027,34.92933281,259.8216435,2.163574898,2.163573874,0.093169575,0.058789385,82.76414332,44.60777171,54,54,AC
3101,neurons-047,100,cell,352.2176871,501.8395238,2657.756327,70.60257143,1.107004034,136.0680272,189.376,1998.724218,83.19014694,16.80985306,1.063103905,0.72332878,1123.911964,492.6428785,104.9952717,87.92225845,386.8357364,5.142716735,0.12935651,68.19027166,20.03859592,111.5215601,1.662339752,1.662339752,0.114170837,0.08792075,106.345071,39.35469729,147,144,AC
446,neurons-047,100,cyto,354.9513889,501.2978611,2654.116597,70.58888403,1.106856063,136.1666667,189.8155625,2001.195903,83.16359097,16.83640903,1.063623021,0.725190403,1123.238431,493.84353,104.29888,88.36540723,383.9697743,5.066337489,0.130523829,68.65664036,19.98586615,110.9564306,1.660408504,1.660408504,0.114346719,0.086995498,107.1751268,38.66606915,144,144,AC
534,neurons-047,109,cell,354.3177083,480.3608177,2694.098021,71.48482813,1.108201026,123.3958333,199.8847604,1982.481094,84.24687708,15.75312292,1.052304568,0.749019483,1103.697993,478.4790694,96.98495646,98.10089034,334.6218334,5.385766846,0.134131398,74.78401419,28.17485487,161.6490505,2.124325074,2.124325074,0.112729765,0.105524682,134.3634454,42.61802027,192,172,AC
623,neurons-047,109,cyto,360.8662791,483.8415407,2696.07593,71.27033314,1.117608244,131.0348837,198.9814186,1971.149302,84.03845407,15.96154593,1.051043419,0.739731322,1110.908611,479.8044614,97.30911512,97.51416741,344.6854277,5.505159393,0.137820073,75.34884915,26.89279781,157.8816746,2.083076789,2.083076789,0.111389811,0.106266167,135.105946,41.47130515,172,172,AC
721,neurons-047,118,cell,370.2210526,456.6185895,2473.572632,74.05673263,1.123305116,75.57894737,152.2665568,2054.325158,88.25928842,11.74071126,1.010168147,0.814557588,974.759509,370.9095787,134.3536283,64.77149631,264.1026603,3.388438135,0.136543045,23.00535504,28.58195474,179.139398,3.115695452,3.115695488,0.094108073,0.076210094,73.62122046,67.3471781,95,89,AC
821,neurons-047,118,cyto,381.3258427,463.7529101,2488.377303,74.25489101,1.125639022,75.40449438,152.3671674,2061.863708,88.42719326,11.5728064,1.00876918,0.821086411,980.1139951,368.746731,130.7077565,56.89502698,261.9806491,3.334117604,0.139330885,23.35093881,29.08438142,180.7360265,3.069295868,3.069295888,0.092378085,0.072173692,69.65804003,67.66348573,89,89,AC
921,neurons-047,128,cell,295.3937008,473.4235039,2722.233386,75.94988583,1.089004559,70.93700787,189.5167559,1986.05874,86.34047165,13.65952858,1.017384071,0.797034688,1000.597009,432.6322988,86.8790582,79.60241224,435.1220642,4.967577282,0.118370958,18.32283164,26.91350173,182.8717428,1.904180349,1.904179848,0.110529209,0.06213557,99.27010674,43.42762194,127,106,AC
1021,neurons-047,128,cyto,298.490566,463.6632547,2711.491226,75.58055566,1.094209528,73.33018868,192.0563679,1999.814528,86.33840849,13.66159179,1.032082528,0.793319724,1000.450805,437.0774701,87.92770248,74.98474505,417.4500606,4.830332279,0.119009853,18.68114491,27.75696386,167.2572656,1.839482092,1.83948147,0.106765421,0.063164484,102.9959668,43.63848603,106,106,AC
1121,neurons-047,137,cell,252.1269841,480.0784286,2679.564444,72.29571587,1.039357413,74.82539683,166.2135397,1860.084444,86.73318095,13.26681905,1.03309319,0.766011657,1072.532505,389.3219976,61.00065892,123.2871942,464.587798,5.413389207,0.102911885,17.82399586,26.24815252,162.2029032,2.143424031,2.143424031,0.082493406,0.058014697,122.6906424,43.78652721,63,63,AC
1221,neurons-047,137,cyto,252.1269841,480.0784286,2679.564444,72.29571587,1.039357413,74.82539683,166.2135397,1860.084444,86.73318095,13.26681905,1.03309319,0.766011657,1072.532505,389.3219976,61.00065892,123.2871942,464.587798,5.413389207,0.102911885,17.82399586,26.24815252,162.2029032,2.143424031,2.143424031,0.082493406,0.058014697,122.6906424,43.78652721,63,63,AC
1321,neurons-047,146,cell,309.8897059,449.7436397,2554.523382,76.39343824,1.097614478,66.63235294,176.9164191,1921.566471,86.63810588,13.36189404,1.026012368,0.812238007,939.6190105,408.4855022,100.7674016,67.86631784,291.5569514,3.90202313,0.126289223,12.61087645,30.34700025,161.6930176,1.955234129,1.955234253,0.11314479,0.056237812,74.59534997,49.83245434,136,122,AC
1421,neurons-047,146,cyto,317.1065574,455.531377,2556.411967,76.30641557,1.096372574,65.29508197,178.4548361,1922.251557,86.60578115,13.39421877,1.021482402,0.819162113,945.9214436,410.4335363,102.1720965,67.42466904,297.4124431,3.983701385,0.124113644,10.79921066,31.08726154,165.6590453,1.990282221,1.990282359,0.113930354,0.048627643,73.68716813,50.63141772,122,122,AC
1521,neurons-047,155,cell,267.1642512,462.6192319,2503.278599,76.98657729,1.091994449,70.11111111,175.2367246,1962.077585,85.85689807,14.14310193,1.001743966,0.780536298,923.3949582,426.4466854,96.15991978,72.31103483,357.9082173,4.466007451,0.116220327,13.90544429,26.24013961,152.8865513,1.752100674,1.752100674,0.12047932,0.05697031,93.50593471,41.1493687,207,201,AC
1621,neurons-047,155,cyto,269.4378109,463.6692338,2512.607114,77.0240398,1.090309159,70.4079602,175.1773532,1962.00005,85.84084776,14.15915224,0.998233871,0.78136325,925.7981633,426.6793277,96.25475242,72.85886361,353.4947889,4.453966751,0.117094136,13.90153719,26.32574551,152.756708,1.759580836,1.759580836,0.119068292,0.057109936,93.43572082,41.52829124,201,201,AC
1721,neurons-047,164,cell,290.4553191,485.8191915,2622.941149,75.60643872,1.064276472,78.68510638,211.5889319,1920.523872,83.92845574,16.07154426,1.039331064,0.780031629,996.4827917,484.0948775,80.04753611,76.55218031,431.5238824,5.278726165,0.119462296,16.50157955,27.89009642,159.1164704,2.496265117,2.496265117,0.131474428,0.050507036,125.0318457,47.34422722,235,222,AC
1821,neurons-047,164,cyto,292.0225225,484.301464,2613.311847,75.67676937,1.065303694,79.26126126,211.2031757,1925.443108,83.98853784,16.01146216,1.035962045,0.779587594,991.076748,483.5475247,80.26062996,77.15886052,436.6599889,5.343377023,0.120683958,16.52898823,27.78241866,160.0620275,2.491718951,2.491718951,0.129913274,0.050897464,125.369607,47.14124254,222,222,AC
1921,neurons-047,173,cell,342.7420091,488.7774087,2704.642032,74.45765548,1.078119416,109.3835616,210.6368288,1930.425913,83.68239224,16.31760776,1.037681215,0.763128756,1044.278456,488.9048456,110.2076659,75.76014591,389.459008,4.209836438,0.115781872,64.9218781,30.45812422,174.0788926,2.042717902,2.042717902,0.113635909,0.081529982,94.14466486,44.9780603,438,405,AC
2020,neurons-047,173,cyto,347.4814815,487.4862938,2698.200346,74.25298568,1.080425822,107.3407407,210.3950765,1927.065951,83.62039778,16.37960222,1.037262583,0.769534812,1046.154742,489.3693539,110.1246493,75.56995176,385.8935416,4.194212312,0.116806748,63.74750971,30.50356764,166.4451092,2.046686241,2.046686241,0.11569176,0.074611654,91.71080199,45.72623536,405,405,AC
2120,neurons-047,18,cell,305.3728814,477.4514068,2680.552034,77.14317627,1.110943102,77.71186441,172.3168814,1933.327966,85.3039322,14.69606831,1.128838627,0.784016485,971.3931303,430.6586948,110.8717647,62.83640075,393.433316,5.607391366,0.099212511,22.90463802,25.38530416,181.8440902,2.45811478,2.458113697,0.12038516,0.073211309,123.6749063,65.31612583,59,58,AC
2221,neurons-047,18,cyto,306.5517241,475.1977069,2663.936034,77.02678966,1.113855259,77.77586207,172.0065862,1932.891379,85.27827931,14.72172121,1.130326707,0.784395082,969.2244831,430.7755799,111.4664881,60.93238598,375.4067269,5.58401654,0.097502163,23.09936059,25.49389745,183.4010839,2.471604072,2.47160297,0.120887974,0.073792437,123.6182729,65.88035849,58,58,AC
2321,neurons-047,182,cell,313.097561,469.6005305,2486.980976,73.89515366,1.105987768,88.12195122,181.8479146,1865.943963,85.40926707,14.59073293,1.023443909,0.767605538,985.9421632,425.841712,106.996257,64.14615009,293.6138389,4.762127233,0.115972655,19.44814735,21.1041998,136.1019203,1.840410501,1.840410501,0.101957126,0.065950642,68.18046104,39.25397421,164,155,AC
2420,neurons-047,182,cyto,315.6129032,469.7086323,2493.715613,73.7871671,1.108886471,88.2516129,181.1169548,1865.785484,85.44118968,14.55881032,1.025905594,0.769784099,989.2874025,424.6443149,103.1221938,59.54375996,297.4650678,4.79259888,0.116953643,19.56029425,21.17842492,138.1897471,1.844252891,1.844252891,0.103716519,0.06509704,66.59947865,39.45475741,155,155,AC
2519,neurons-047,191,cell,288.2631579,485.4528947,2515.523158,78.47097368,1.099362263,67.57894737,169.9786316,1742.937368,84.46867368,15.53132632,0.927609579,0.797129758,915.9582313,411.992129,102.4179032,58.23751832,311.9870118,2.824040174,0.120660332,10.95605256,24.2296807,155.9383911,2.041499266,2.041499266,0.084306443,0.056700917,70.12188703,27.79128756,19,17,AC
2619,neurons-047,191,cyto,304.4705882,487.0068235,2501.169412,78.36740588,1.092386059,68.82352941,172.1608235,1751.212941,84.52840588,15.47159412,0.935561588,0.806406242,916.6123534,414.0884927,94.87038371,58.05005232,300.7232822,2.797503626,0.122436849,10.90432995,24.73049143,161.9012902,2.041163991,2.041163991,0.084974045,0.05048859,71.27635965,27.59394163,17,17,AC
2718,neurons-047,200,cell,286.4791667,444.5060313,2445.060208,79.19349479,1.111810531,73.3125,208.0931563,1899.650104,84.56532188,15.43467813,0.972854417,0.784481341,848.8436897,467.4871612,100.4255136,50.58161252,397.4160921,4.285330923,0.129178823,14.90271081,24.61865079,158.8882387,2.041798548,2.041798548,0.101208133,0.056215172,66.93614544,38.02813262,96,89,AC
2818,neurons-047,200,cyto,288.5955056,443.3941461,2436.635169,79.29374719,1.11498282,74.19101124,206.213764,1889.638427,84.43036966,15.56963034,0.965438607,0.782688183,843.8998461,466.6831977,103.9250953,51.96930612,404.1393389,4.32522042,0.120212613,14.95590215,23.43453727,159.4480974,2.028006403,2.028006403,0.098720542,0.057825419,66.40913516,37.65153758,89,89,AC
2915,neurons-047,209,cell,347.1355932,461.2630254,2467.52678,76.58575424,1.126921246,89.57627119,185.3600678,1882.104068,85.71761102,14.28238898,1.007023881,0.779403399,925.711629,426.4282267,137.1643169,62.45249949,371.1796881,5.44880776,0.156853667,42.66374325,30.17886369,159.8909872,2.476849097,2.476849097,0.093586283,0.097174971,134.0561021,60.34254759,118,103,AC
3014,neurons-047,209,cyto,352.4854369,464.3691456,2512.517961,76.11984563,1.121233835,94.10679612,184.5939029,1887.209029,85.56918835,14.43081165,1.021797592,0.776577893,947.1580974,429.0523772,130.3659904,65.5222317,360.8115017,5.491883641,0.157369165,43.67210996,30.86727006,158.8045717,2.550541692,2.550541692,0.08692915,0.093496672,128.7884711,62.93344709,103,103,AC
3118,neurons-047,219,cell,350.8717949,464.3598974,2547.827308,76.08596026,1.083820321,108.2307692,195.7297179,1790.443205,83.58912821,16.41087179,0.994617154,0.758434424,955.2069663,456.8108468,133.5997472,62.63343745,337.9504516,4.622258736,0.103684984,61.71360815,21.27110672,103.5781998,1.90592912,1.90592912,0.070391271,0.097630101,101.2298777,44.07974944,78,63,AC
3215,neurons-047,219,cyto,359.1587302,468.7256825,2556.751429,75.32778413,1.09201954,117.5555556,199.0231746,1800.226349,83.1884746,16.8115254,0.99949281,0.749200519,975.3520186,467.6937385,122.4958467,63.74470205,353.7666449,4.509798987,0.10384068,64.7710055,19.00453171,98.22781523,1.726408929,1.726408929,0.070686511,0.102753919,100.9342213,37.92156645,63,63,AC
3313,neurons-047,228,cell,308.2832618,496.9768755,2690.035536,74.76910773,1.088736047,88.3776824,187.8493476,1919.623305,84.40611845,15.59388155,1.048701876,0.766911264,1038.126594,456.4178194,104.6774871,79.70068408,436.0181824,4.9869271,0.13721541,20.47567564,30.33609465,153.3733925,1.611249044,1.611249044,0.102348014,0.064603995,105.7418717,42.94717306,233,226,AC
3412,neurons-047,228,cyto,311.2522124,498.234646,2692.500619,74.70526504,1.087546265,89.07522124,187.8750221,1920.613053,84.40777389,15.59222611,1.049971792,0.767502291,1041.142514,456.50249,104.0223186,79.94281676,436.5330414,4.997265108,0.136598758,20.28220032,30.44091117,153.7287641,1.626553707,1.626553707,0.10250123,0.064331588,105.6789939,42.63344229,226,226,AC
3512,neurons-047,237,cell,321.8510638,519.8129858,2692.919858,72.86275106,1.091903596,84.4964539,188.8501631,1945.688227,85.05890284,14.94109716,1.004289979,0.782186668,1095.835142,449.608649,104.4217367,122.6688631,400.3894262,5.823145086,0.122766637,18.86024697,28.76745926,140.9611018,1.739307144,1.739307144,0.111705591,0.057523694,120.3521515,42.69238367,141,131,AC
3612,neurons-047,237,cyto,324.1679389,521.5565802,2697.528855,72.74492366,1.095542855,85.49618321,189.9756565,1947.98458,85.03243435,14.96756565,1.006855573,0.781697329,1100.141908,451.3525541,103.5777785,126.3668651,411.8627515,5.961511208,0.12189122,18.98395032,29.2884682,143.5727039,1.723854917,1.723854917,0.113622544,0.057798903,123.245188,43.03618384,131,131,AC
3711,neurons-047,246,cell,309.9079755,477.5335215,2488.24135,74.0223908,1.073388141,80.26380368,200.2455399,1941.251534,84.53216933,15.46783098,1.045556509,0.786451809,989.7884442,467.131002,82.95319295,71.57622913,350.8780857,4.581805709,0.102179897,17.39832127,31.15012997,162.9310189,2.529561173,2.529560396,0.091797262,0.057961124,78.8030715,51.98886754,163,156,AC
3811,neurons-047,246,cyto,315.8782051,474.1516795,2484.282692,73.92590256,1.073028763,80.45512821,199.7595513,1944.697244,84.50676923,15.49323109,1.047188699,0.790728805,988.073032,467.6052589,79.12377751,64.45282011,348.44261,4.573910472,0.101568569,17.24410809,31.19229877,162.8539875,2.545614634,2.545613823,0.091734854,0.052213173,75.34475331,51.88566066,156,156,AC
3911,neurons-047,255,cell,269.4882353,451.7233118,2466.448588,75.46425824,1.060152559,91.18823529,200.8579647,1930.906294,83.90471118,16.09528882,1.000610194,0.74022664,934.1575475,476.903828,76.25798926,74.91147077,390.4212579,4.739218898,0.118258334,23.83225109,29.39032081,185.2014997,2.280779008,2.280779008,0.110318473,0.065869021,89.0066543,50.49136566,170,162,AC
4010,neurons-047,255,cyto,269.4567901,452.4521049,2468.166173,75.40813519,1.061964284,90.93209877,200.6960556,1938.413272,84.05240802,15.94759198,0.998957451,0.741488368,935.7942932,475.7174824,73.50413845,76.02142695,397.3665636,4.830188258,0.120116981,24.19438017,29.74625731,180.7440382,2.165849265,2.165849265,0.110621065,0.064125492,90.05711277,50.38618713,162,162,AC
4112,neurons-047,27,cell,357.125,456.5421094,2473.152188,75.38970781,1.123814578,77.046875,172.1408594,1950.673906,85.40802031,14.59198047,0.988457516,0.795013917,945.1307124,430.1195521,197.1557679,62.45570795,291.3054792,4.999341399,0.149480374,22.23855489,33.43263657,151.8227153,2.08603466,2.086032854,0.092611336,0.083856489,85.89676982,56.29225931,64,62,AC
4211,neurons-047,27,cyto,365.5645161,457.4254355,2470.329516,75.27989677,1.122964565,77.5483871,170.0975968,1943.224516,85.39351774,14.60648306,0.987638177,0.801055758,947.2519247,427.565986,194.4872722,63.26410906,295.3121424,5.024559359,0.151720532,22.40365706,31.78050456,145.5971095,2.110276891,2.110275042,0.093267599,0.077935125,86.17893584,55.2453212,62,62,AC
4311,neurons-047,36,cell,312.4661017,445.685,2650.447542,75.50279492,1.072963517,95.48305085,172.1165949,1966.240508,84.55879576,15.44120407,0.974227517,0.756527348,979.0707012,448.8935841,118.5914255,56.6994365,279.9543187,4.139272399,0.102987892,32.26856666,38.80272839,137.8588976,2.069917715,2.069918235,0.111981811,0.082631965,67.81587509,74.5158397,118,105,AC
447,neurons-047,36,cyto,318.3238095,450.2286857,2651.28419,75.51152571,1.075230219,97.65714286,172.2389352,1959.818571,84.45385619,15.54614362,0.977337486,0.755140661,982.9195637,449.7982891,121.7043624,52.43865137,268.6339505,3.998559731,0.104644906,31.27017151,38.46577045,123.8175407,2.069613306,2.069613901,0.110986508,0.078137375,66.19380198,72.34347179,105,105,AC
456,neurons-047,46,cell,312.7919463,479.7680067,2594.112483,77.60466577,1.101127456,92.73825503,204.5738322,2003.341946,84.14252752,15.85747248,1.029905315,0.763019723,941.5091957,487.0361656,100.4961526,76.32704386,363.0002253,4.888116134,0.119093583,27.8832983,28.88896338,218.2677339,1.956034003,1.956034003,0.099992756,0.071714856,77.74760485,43.57855693,149,118,AC
466,neurons-047,46,cyto,330.6440678,489.1985763,2611.907119,78.60966695,1.106511068,98.39830508,204.2307966,2012.025339,83.91599576,16.08400424,1.021053746,0.761464936,930.5080696,492.4606099,100.5106216,72.96783934,382.3007803,4.568593249,0.125554249,26.35398081,29.1417844,215.2675072,1.835524542,1.835524542,0.100893317,0.073488727,70.74952764,45.79523896,118,118,AC
475,neurons-047,55,cell,298.4341085,467.1667209,2647.797442,77.13617132,1.093910953,92.91472868,184.4286434,2057.529845,85.89414884,14.10585062,1.036857953,0.752111361,954.9313832,447.0058172,90.60067302,70.06952214,432.5348357,4.352907243,0.118122233,18.68991665,37.83286415,148.72623,2.061558051,2.061559227,0.105181892,0.065125842,85.72175894,63.22089524,129,128,AC
484,neurons-047,55,cyto,298.2890625,466.6519609,2640.615859,77.06741094,1.093739164,92.8984375,184.4752813,2058.437813,85.90178672,14.09821273,1.035834266,0.751976157,954.8940503,447.0264984,90.94163157,70.09954346,426.443345,4.299102652,0.118570191,18.76243518,37.97779739,148.9512506,2.067825325,2.067826504,0.104948055,0.065363562,86.0575316,63.46887028,128,128,AC
493,neurons-047,64,cell,321.2966102,454.6983729,2515.508475,73.74634492,1.125200856,84.44915254,170.8028814,1990.568814,85.6055,14.39449975,1.011487364,0.777923916,984.8352885,430.6613692,110.8681599,95.12965853,394.7688424,4.653396281,0.137860125,22.25593072,22.31551171,167.3347505,1.663393168,1.663393881,0.09053169,0.076466108,100.5508109,37.7500883,118,105,AC
503,neurons-047,64,cyto,326.0857143,448.5677333,2502.794095,73.48462762,1.119702295,87.36190476,171.4086952,1994.649048,85.55991238,14.44008733,1.016362895,0.77435161,983.6535126,432.6110313,110.3786415,89.37467981,383.2700127,4.423574703,0.140222942,21.71144851,22.03419977,164.2811686,1.67155605,1.671556855,0.08948495,0.07777459,98.77867691,37.89155459,105,105,AC
5110,neurons-047,73,cell,298.183908,469.9278851,2521.192989,76.50407816,1.114518437,82.09195402,176.7596552,1943.105632,84.23645977,15.76354023,0.959987299,0.772695462,938.8199212,453.7912518,91.64511034,52.33449686,390.0904302,4.916424668,0.129409662,16.78221109,24.09205948,155.2801359,1.928526594,1.928526594,0.108134298,0.067718616,78.75641249,48.86371091,87,87,AC
5210,neurons-047,73,cyto,298.183908,469.9278851,2521.192989,76.50407816,1.114518437,82.09195402,176.7596552,1943.105632,84.23645977,15.76354023,0.959987299,0.772695462,938.8199212,453.7912518,91.64511034,52.33449686,390.0904302,4.916424668,0.129409662,16.78221109,24.09205948,155.2801359,1.928526594,1.928526594,0.108134298,0.067718616,78.75641249,48.86371091,87,87,AC
535,neurons-047,82,cell,332.7905759,486.2758063,2700.760314,73.60647853,1.086138058,78.56544503,177.7021099,1948.408639,85.45495759,14.54504241,1.007054393,0.799604787,1057.883796,434.108985,94.21491733,80.8163765,385.860046,5.141982786,0.116008374,18.30083863,24.40809382,166.6973845,1.535416328,1.535416328,0.130507906,0.062616509,88.71767449,43.21875203,191,174,AC
543,neurons-047,82,cyto,336.8563218,485.5208276,2715.746437,73.89765575,1.08944919,80.77011494,178.7067069,1963.066207,85.34994138,14.65005862,1.008895034,0.797079885,1054.874199,438.7423225,92.87462517,80.13594605,390.2581984,5.082919103,0.116146967,17.48208077,24.44334731,165.3367479,1.518418632,1.518418632,0.129988377,0.062719311,90.05456109,41.30078197,174,174,AC
553,neurons-047,9,cell,356.5789474,495.7114605,2703.326711,78.56996842,1.095757974,76.63157895,190.7897368,2001.229474,84.60855526,15.39144579,1.007576171,0.808640362,958.4603765,467.1154009,152.8421637,51.33316847,398.7999692,4.482649684,0.105740817,26.99473633,40.51210402,157.5753434,3.513577652,3.51357581,0.131148115,0.071676122,85.79846182,94.66760342,76,71,AC
562,neurons-047,9,cyto,368.2676056,495.642662,2706.492676,78.69754225,1.096833817,76.63380282,191.6328169,1991.160704,84.52668873,15.47331197,0.99785731,0.815253211,955.9626107,467.6366743,151.0808637,50.33870595,409.6296523,4.519671983,0.108012447,27.03026845,40.48869759,155.0186562,3.533576396,3.533575172,0.129777272,0.067205286,85.64956093,94.14805599,71,71,AC
572,neurons-047,91,cell,279.5057471,498.584,2715.513678,74.40472529,1.139577,74.35632184,190.0952529,1975.908276,84.74467816,15.25532184,0.984052563,0.782990408,1054.529998,461.2138983,72.03517771,75.56797813,378.273913,4.31496754,0.126307175,16.93419343,26.48920824,149.8241088,1.556542255,1.556542255,0.103705607,0.0586418,86.37265295,45.17609965,87,71,AC
582,neurons-047,91,cyto,277.943662,508.8110282,2740.853944,74.3708831,1.138011,78.29577465,193.4159437,1954.822676,84.41331972,15.58668028,0.998426592,0.772906322,1067.36441,466.8755684,73.05084087,74.9385598,399.9839441,4.605192607,0.129748031,15.98874101,26.16576967,143.9699487,1.408903668,1.408903668,0.105475208,0.057063235,82.08953355,42.76132111,71,71,AC
3102,neurons-048,113,cell,317.136612,454.132847,2582.410164,77.86865902,1.095532066,104,272.7876831,1972.214426,83.69326175,16.30673825,1.189331934,0.740270255,921.3108606,547.4382483,108.0825789,54.04509483,296.7709358,3.81406525,0.127167392,19.72280434,40.12811767,175.8645235,2.315277898,2.315277898,0.138721681,0.066640497,96.20501018,53.21714027,183,180,AC
448,neurons-048,113,cyto,319.9277778,454.5149611,2586.134667,77.86704944,1.097665406,104.3777778,273.4412222,1973.614167,83.65728389,16.34271611,1.19275665,0.742007919,922.5454408,548.811626,106.6287891,54.0627257,296.9275439,3.75918761,0.126398791,19.60565292,40.02871858,176.3404084,2.304052138,2.304052138,0.136487353,0.06473622,96.19909249,52.40970989,180,180,AC
536,neurons-048,142,cell,283.4216216,465.9987243,2498.571838,72.75175135,1.081954059,108.6324324,279.160573,1917.42,82.35428541,17.64571459,1.153164886,0.715420209,1015.894925,565.474147,78.47095535,64.79942452,291.9541525,3.852659207,0.117593131,20.9340327,36.2968394,168.3146819,2.31455331,2.31455331,0.140067722,0.058292162,103.9280634,50.20811035,185,169,AC
624,neurons-048,142,cyto,290.5029586,465.9362071,2495.98787,72.8041574,1.084387438,108.8461538,279.040071,1919.344438,82.41222367,17.58777633,1.155757533,0.720747371,1014.341876,564.6271065,77.138722,64.75417537,290.7435588,3.749779336,0.120025806,20.43136012,36.8713045,171.5228297,2.379682683,2.379682683,0.142584547,0.05408559,103.7719214,51.4842765,169,169,AC
722,neurons-048,170,cell,252.3,402.6576083,2326.822917,76.21896083,1.083058667,96.59166667,291.9634,1976.867667,83.90693417,16.09306583,1.1203183,0.717272142,852.4163799,560.3871171,62.96759204,66.09749334,292.0224522,4.242451121,0.109924236,22.28821742,38.3293833,196.7938457,2.035577835,2.035577835,0.140368035,0.061561333,77.29672346,48.15787771,120,119,AC
822,neurons-048,170,cyto,251.9159664,401.306521,2322.334874,76.16987311,1.08265958,96.82352941,292.0020924,1976.629076,83.88938235,16.11061765,1.12120484,0.716476201,851.381285,560.6597758,63.09255776,64.6915312,289.0712936,4.226028544,0.110301697,22.2366498,38.48909978,197.6085286,2.035045689,2.035045689,0.140623781,0.061198429,76.78383334,48.26840091,119,119,AC
922,neurons-048,198,cell,332.5858586,460.019303,2569.83697,77.18393535,1.085759323,110.8383838,308.7726263,1941.047273,83.61905354,16.38094646,1.221515495,0.734548435,930.2087805,573.8083248,123.3864024,46.86757167,327.1809047,4.369761927,0.130009812,17.52997845,33.54254288,161.8813989,1.980504041,1.980504041,0.133822045,0.066276773,51.19116224,36.71876397,99,91,AC
1022,neurons-048,198,cyto,338.2637363,459.4388352,2568.75022,77.15650769,1.094280945,110.6043956,306.5613736,1937.148571,83.62913407,16.37086593,1.216181912,0.738509757,929.9788222,571.024359,124.3207174,47.22844848,330.1079304,4.38225585,0.128278537,17.79505494,33.803311,165.7220873,2.035066789,2.035066789,0.129241666,0.065583623,52.26465097,36.69836527,91,91,AC
1122,neurons-048,227,cell,266.3277311,445.0126891,2526.552353,77.08278319,1.127416513,99.48739496,280.951437,1877.816134,82.7641563,17.2358437,1.154436815,0.715591085,910.1728702,554.3526288,86.58366281,68.47535205,362.9212451,4.820087001,0.154703029,14.75096409,24.15350759,129.2861494,2.09501208,2.09501208,0.119277307,0.064543866,70.18126049,31.09138719,119,115,AC
1222,neurons-048,227,cyto,269.2782609,447.121487,2535.693043,77.21985304,1.121663174,99.86086957,281.3227565,1879.61487,82.75066783,17.24933217,1.157088348,0.717226672,910.8902772,555.1842918,86.44464285,68.10567877,364.3057696,4.841160762,0.15358619,14.82996431,24.46380529,130.0668755,2.063707649,2.063707649,0.11852749,0.06472667,69.77034345,30.87664503,115,115,AC
1322,neurons-048,255,cell,312.75,444.8959,2485.62775,70.304525,1.08530815,107.75,258.50695,1700.13775,80.79182,19.20818,1.061746475,0.737771409,1045.52848,534.1224827,71.39085268,89.6328302,281.6376402,4.137660312,0.140015702,15.32343605,29.53014813,125.0213099,1.943146591,1.943146591,0.090146617,0.04792646,113.987462,25.56767349,40,37,AC
1422,neurons-048,255,cyto,324.2432432,441.4388919,2460.648919,70.34207568,1.081609351,108.3783784,257.1610811,1684.082432,80.63531081,19.36468919,1.059318351,0.746387175,1036.422493,532.9980325,60.9108663,88.98055244,225.5754859,4.023122494,0.144117735,15.60155147,27.60649042,85.21286032,1.687617706,1.687617706,0.091630422,0.037954262,110.71829,25.11626074,37,37,AC
1522,neurons-048,28,cell,388.5066667,462.7766756,2502.597156,72.77592533,1.103920604,129.4577778,271.4847333,1987.444711,82.16744711,17.83255289,1.137479573,0.7321135,1013.766065,575.9773367,178.4643352,67.28302162,267.0526855,4.48351583,0.140871054,34.19820438,26.32326116,124.5307033,2.263887176,2.263887176,0.129561269,0.073168297,101.455407,47.99272341,225,180,AC
1622,neurons-048,28,cyto,424.6222222,466.9386167,2481.869889,72.453685,1.1207647,137.3722222,268.7452611,1970.490278,81.82017111,18.17982889,1.146638378,0.73765357,1018.54149,576.8748239,180.7922712,57.93497682,246.3267767,4.650243872,0.144530174,33.36207839,27.05158742,114.959312,2.268200752,2.268200752,0.129576192,0.079071647,101.128373,51.85464967,180,180,AC
1722,neurons-048,57,cell,347.4528875,464.7032979,2570.046657,72.45867295,1.1010949,121.0972644,286.6895319,1982.701155,82.18754833,17.81245167,1.129035067,0.732449695,1035.71464,587.8170706,116.8053091,85.16963643,321.0148993,4.612380475,0.139143225,37.34532685,35.73111538,147.2291281,2.097845304,2.097845304,0.117009029,0.075852813,96.70181107,59.55465442,329,292,AC
1822,neurons-048,57,cyto,352.8732877,467.977476,2585.017226,72.45006301,1.102007168,117.4691781,285.2536473,1974.157842,82.25913048,17.74086952,1.13155962,0.742121833,1042.168255,583.8229119,114.7756561,87.79776315,324.7819633,4.664778607,0.138636242,35.18242701,36.6039956,150.7811457,2.15442508,2.15442508,0.115718153,0.069603803,98.16722422,60.61009679,292,292,AC
